"","ID","Date","Block","Primary.Type","Description","X.Coordinate","Y.Coordinate","Year","Latitude","Longitude","Location"
"687239",20100,"10/17/2011 05:07:00 PM","069XX S ABERDEEN ST","HOMICIDE","FIRST DEGREE MURDER",1170220,1858786,2011,41.7679973164947,-87.6516215592631,"(41.76799731649469, -87.65162155926315)"
"688549",20098,"10/16/2011 03:10:00 AM","066XX S OAKLEY AVE","HOMICIDE","FIRST DEGREE MURDER",1162253,1860683,2011,41.7733725184744,-87.6807716328042,"(41.773372518474446, -87.68077163280418)"
"688756",20099,"10/15/2011 10:55:00 PM","109XX S EGGLESTON AVE","HOMICIDE","FIRST DEGREE MURDER",1175193,1832356,2011,41.6953602996524,-87.6341802145689,"(41.69536029965241, -87.63418021456889)"
"688955",20097,"10/15/2011 06:41:00 PM","022XX E 71ST ST","HOMICIDE","FIRST DEGREE MURDER",1192539,1858395,2011,41.7664098291957,-87.5698259641273,"(41.76640982919569, -87.56982596412728)"
"690689",20096,"10/13/2011 11:44:00 PM","071XX S RHODES AVE","HOMICIDE","FIRST DEGREE MURDER",1181176,1857999,2011,41.7655924012525,-87.6114872551522,"(41.76559240125251, -87.61148725515221)"
"692908",20095,"10/11/2011 05:12:00 PM","051XX W AINSLIE ST","HOMICIDE","FIRST DEGREE MURDER",1141392,1932059,2011,41.9696464878751,-87.7554829773921,"(41.969646487875124, -87.75548297739209)"
"693561",20094,"10/11/2011 12:38:00 AM","001XX W 111","HOMICIDE","FIRST DEGREE MURDER",1175266,1905005,2011,41.8947148731779,-87.631742091423,"(41.89471487317794, -87.63174209142296)"
"694881",20093,"10/09/2011 04:10:00 PM","034XX W BELLE PLAINE AVE","HOMICIDE","FIRST DEGREE MURDER",1152751,1927082,2011,41.9557714440189,-87.7138476875914,"(41.955771444018886, -87.71384768759143)"
"696245",20092,"10/08/2011 05:15:00 AM","023XX N HARDING AVE","HOMICIDE","FIRST DEGREE MURDER",1149701,1915248,2011,41.9233579256997,-87.7253687863203,"(41.92335792569969, -87.72536878632033)"
"696289",20091,"10/08/2011 03:59:00 AM","004XX S 415","HOMICIDE","FIRST DEGREE MURDER",1149841,1897538,2011,41.874757158093,-87.7253155549142,"(41.87475715809296, -87.7253155549142)"
"696409",20090,"10/08/2011 01:21:00 AM","039XX N ASHLAND AVE","HOMICIDE","FIRST DEGREE MURDER",1164902,1926565,2011,41.9541030535807,-87.6691926641194,"(41.95410305358065, -87.66919266411938)"
