"","ID","Date","Block","Primary.Type","Description","X.Coordinate","Y.Coordinate","Year","Latitude","Longitude","Location"
"1437394",7185564,"09/25/2009 10:00:00 PM","015XX N WALLER AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1138086,1909923,2009,41.9089635562098,-87.7681760009391,"(41.90896355620979, -87.76817600093914)"
"1437628",7153892,"09/25/2009 06:40:00 PM","064XX N MILWAUKEE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1132439,1942141,2009,41.997473403525,-87.7881679478968,"(41.997473403525035, -87.78816794789678)"
"1437853",7149326,"09/25/2009 03:00:00 PM","041XX N SACRAMENTO AVE","SEX OFFENSE","SEXUAL EXPLOITATION OF A CHILD",1155677,1927550,2009,41.9569971208226,-87.7030783624134,"(41.956997120822564, -87.70307836241338)"
"1438063",7159644,"09/25/2009 12:00:00 PM","021XX W 18TH ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1162017,1891417,2009,41.8577151723186,-87.6807811978787,"(41.8577151723186, -87.68078119787872)"
"1439081",7146648,"09/24/2009 03:00:00 PM","049XX N KILDARE AVE","SEX OFFENSE","PUBLIC INDECENCY",1146787,1932302,2009,41.9702117330707,-87.7356390078735,"(41.970211733070656, -87.7356390078735)"
"1439098",7148444,"09/24/2009 02:50:00 PM","016XX E 84TH PL","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1188646,1849238,2009,41.7413761266197,-87.5843871963477,"(41.74137612661969, -87.58438719634775)"
"1439381",7145305,"09/24/2009 10:17:00 AM","039XX W 69TH ST","SEX OFFENSE","PUBLIC INDECENCY",1151360,1858597,2009,41.7678680720826,-87.7207577284871,"(41.76786807208258, -87.72075772848711)"
"1439859",7143600,"09/23/2009 09:20:00 PM","074XX S INGLESIDE AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1183806,1856042,2009,41.7601612309636,-87.6019085500267,"(41.76016123096364, -87.60190855002669)"
"1439966",7147287,"09/23/2009 07:40:00 PM","051XX W JACKSON BLVD","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1142080,1898142,2009,41.8765619395638,-87.7537960144275,"(41.87656193956385, -87.75379601442748)"
"1440004",7144142,"09/23/2009 07:05:00 PM","044XX N LINCOLN AVE","SEX OFFENSE","PUBLIC INDECENCY",1160673,1929737,2009,41.9628960652556,-87.6846507203677,"(41.96289606525564, -87.68465072036774)"
"1440267",7143719,"09/23/2009 03:00:00 PM","026XX W PETERSON AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1157356,1939796,2009,41.990566720928,-87.6965712175477,"(41.99056672092796, -87.69657121754773)"
"1440542",7163962,"09/23/2009 10:35:00 AM","039XX W 79TH ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1151306,1851847,2009,41.7493459996552,-87.72113173975,"(41.74934599965518, -87.72113173974996)"
"1440762",7144714,"09/23/2009 04:45:00 AM","022XX W BELMONT AVE","SEX OFFENSE","ATT CRIM SEXUAL ABUSE",1160721,1921169,2009,41.9393840004726,-87.6847126472053,"(41.9393840004726, -87.68471264720532)"
"1440927",7141682,"09/22/2009 11:21:00 PM","087XX S ELIZABETH ST","SEX OFFENSE","OTHER",1169554,1846986,2009,41.7356309926178,-87.6544040625715,"(41.73563099261782, -87.65440406257153)"
"1441806",7143875,"09/22/2009 08:40:00 AM","019XX W VAN BUREN ST","SEX OFFENSE","PUBLIC INDECENCY",1163738,1898218,2009,41.8763416639607,-87.6742724486413,"(41.87634166396065, -87.6742724486413)"
"1441815",7140298,"09/22/2009 08:30:00 AM","018XX N OAKLEY AVE","SEX OFFENSE","PUBLIC INDECENCY",1160780,1912437,2009,41.9154215831578,-87.6847385631642,"(41.91542158315777, -87.68473856316419)"
"1441875",7146047,"09/22/2009 06:35:00 AM","0000X N DEARBORN ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1175975,1900538,2009,41.8824412448347,-87.6292727735194,"(41.88244124483467, -87.62927277351938)"
"1443498",7137650,"09/20/2009 04:35:00 PM","017XX W JONQUIL TER","SEX OFFENSE","PUBLIC INDECENCY",1163586,1950957,2009,42.021063366208,-87.6733394318622,"(42.02106336620797, -87.67333943186223)"
"1443522",7736590,"09/20/2009 04:00:00 PM","066XX S STEWART AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",NA,NA,2009,NA,NA,""
"1443589",7150451,"09/20/2009 03:00:00 PM","051XX S STATE ST","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1177190,1870732,2009,41.8006239257152,-87.6257130561652,"(41.80062392571523, -87.62571305616515)"
"1444074",7136961,"09/20/2009 01:16:00 AM","039XX W DICKENS AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1149949,1913709,2009,41.9191299413917,-87.7244976857817,"(41.9191299413917, -87.72449768578174)"
